episode_id,batch,task_id,category,family,condition,condition_name,model,repeat,Q,Z,W,F,ZWF,all_reads,first_mutation,reads_before_first_mutation,total_tool_calls,success,error_type
confirmatory|bfcl|multi_turn_base_73|qwen25_72b|C3|r1,primary,multi_turn_base_73,base,compression,C3,static,qwen25_72b,1,0,1,1,0,0,6,1,1,12,1,
confirmatory|bfcl|multi_turn_base_73|qwen25_72b|C4|r1,primary,multi_turn_base_73,base,compression,C4,apca,qwen25_72b,1,0,1,1,0,0,5,1,1,11,1,
confirmatory|bfcl|multi_turn_base_73|qwen25_72b|C1|r2,primary,multi_turn_base_73,base,compression,C1,neutral,qwen25_72b,2,0,1,1,0,0,5,1,1,11,1,
confirmatory|bfcl|multi_turn_base_73|qwen25_72b|C3|r2,primary,multi_turn_base_73,base,compression,C3,static,qwen25_72b,2,0,1,1,0,0,6,1,1,12,1,
confirmatory|bfcl|multi_turn_base_73|qwen25_72b|C4|r2,primary,multi_turn_base_73,base,compression,C4,apca,qwen25_72b,2,0,1,1,0,0,5,1,1,11,1,
confirmatory|bfcl|multi_turn_base_73|qwen25_72b|C1|r3,primary,multi_turn_base_73,base,compression,C1,neutral,qwen25_72b,3,0,1,1,0,0,5,1,1,11,1,
confirmatory|bfcl|multi_turn_base_73|qwen25_72b|C3|r3,primary,multi_turn_base_73,base,compression,C3,static,qwen25_72b,3,0,1,1,0,0,6,1,1,12,1,
confirmatory|bfcl|multi_turn_base_73|qwen25_72b|C4|r3,primary,multi_turn_base_73,base,compression,C4,apca,qwen25_72b,3,0,1,1,0,0,5,1,1,11,1,
confirmatory|bfcl|multi_turn_base_73|qwen25_72b|C1|r4,primary,multi_turn_base_73,base,compression,C1,neutral,qwen25_72b,4,0,1,1,0,0,5,1,1,11,1,
confirmatory|bfcl|multi_turn_base_73|qwen25_72b|C3|r4,primary,multi_turn_base_73,base,compression,C3,static,qwen25_72b,4,0,1,1,0,0,6,1,1,12,1,
confirmatory|bfcl|multi_turn_base_73|qwen25_72b|C4|r4,primary,multi_turn_base_73,base,compression,C4,apca,qwen25_72b,4,0,1,1,0,0,5,1,1,11,1,
confirmatory|bfcl|multi_turn_base_73|qwen25_72b|C1|r5,primary,multi_turn_base_73,base,compression,C1,neutral,qwen25_72b,5,0,1,1,0,0,5,1,1,11,1,
confirmatory|bfcl|multi_turn_base_73|qwen25_72b|C3|r5,primary,multi_turn_base_73,base,compression,C3,static,qwen25_72b,5,0,1,1,0,0,6,1,1,12,1,
confirmatory|bfcl|multi_turn_base_73|qwen25_72b|C4|r5,primary,multi_turn_base_73,base,compression,C4,apca,qwen25_72b,5,0,1,1,0,0,5,1,1,11,1,
confirmatory|bfcl|multi_turn_miss_param_24|qwen25_72b|C1|r0,primary,multi_turn_miss_param_24,miss_param,compression,C1,neutral,qwen25_72b,0,1,0,1,0,0,4,2,2,7,1,
confirmatory|bfcl|multi_turn_miss_param_24|qwen25_72b|C3|r0,primary,multi_turn_miss_param_24,miss_param,compression,C3,static,qwen25_72b,0,1,0,1,1,0,4,2,2,6,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_24|qwen25_72b|C4|r0,primary,multi_turn_miss_param_24,miss_param,compression,C4,apca,qwen25_72b,0,0,1,1,1,1,9,2,2,13,0,multi_turn:empty_turn_model_response
confirmatory|bfcl|multi_turn_miss_param_24|qwen25_72b|C1|r1,primary,multi_turn_miss_param_24,miss_param,compression,C1,neutral,qwen25_72b,1,1,0,1,0,0,4,2,2,7,1,
confirmatory|bfcl|multi_turn_miss_param_24|qwen25_72b|C3|r1,primary,multi_turn_miss_param_24,miss_param,compression,C3,static,qwen25_72b,1,1,0,1,1,0,4,2,2,6,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_24|qwen25_72b|C4|r1,primary,multi_turn_miss_param_24,miss_param,compression,C4,apca,qwen25_72b,1,0,1,1,1,1,9,2,2,13,0,multi_turn:empty_turn_model_response
confirmatory|bfcl|multi_turn_miss_param_24|qwen25_72b|C1|r2,primary,multi_turn_miss_param_24,miss_param,compression,C1,neutral,qwen25_72b,2,1,0,1,0,0,4,2,2,7,1,
confirmatory|bfcl|multi_turn_miss_param_24|qwen25_72b|C3|r2,primary,multi_turn_miss_param_24,miss_param,compression,C3,static,qwen25_72b,2,1,0,1,1,0,4,2,2,6,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_24|qwen25_72b|C4|r2,primary,multi_turn_miss_param_24,miss_param,compression,C4,apca,qwen25_72b,2,0,1,1,1,1,9,2,2,13,0,multi_turn:empty_turn_model_response
confirmatory|bfcl|multi_turn_miss_param_24|qwen25_72b|C1|r3,primary,multi_turn_miss_param_24,miss_param,compression,C1,neutral,qwen25_72b,3,1,0,1,0,0,4,2,2,7,1,
confirmatory|bfcl|multi_turn_miss_param_24|qwen25_72b|C3|r3,primary,multi_turn_miss_param_24,miss_param,compression,C3,static,qwen25_72b,3,1,0,1,1,0,4,2,2,6,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_24|qwen25_72b|C4|r3,primary,multi_turn_miss_param_24,miss_param,compression,C4,apca,qwen25_72b,3,0,1,1,1,1,9,2,2,13,0,multi_turn:empty_turn_model_response
confirmatory|bfcl|multi_turn_miss_param_24|qwen25_72b|C1|r4,primary,multi_turn_miss_param_24,miss_param,compression,C1,neutral,qwen25_72b,4,1,0,1,0,0,4,2,2,7,1,
confirmatory|bfcl|multi_turn_miss_param_24|qwen25_72b|C3|r4,primary,multi_turn_miss_param_24,miss_param,compression,C3,static,qwen25_72b,4,1,0,1,1,0,4,2,2,6,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_24|qwen25_72b|C4|r4,primary,multi_turn_miss_param_24,miss_param,compression,C4,apca,qwen25_72b,4,0,1,1,1,1,9,2,2,13,0,multi_turn:empty_turn_model_response
confirmatory|bfcl|multi_turn_miss_param_24|qwen25_72b|C1|r5,primary,multi_turn_miss_param_24,miss_param,compression,C1,neutral,qwen25_72b,5,1,0,1,0,0,4,2,2,7,1,
confirmatory|bfcl|multi_turn_miss_param_24|qwen25_72b|C3|r5,primary,multi_turn_miss_param_24,miss_param,compression,C3,static,qwen25_72b,5,1,0,1,1,0,4,2,2,6,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_24|qwen25_72b|C4|r5,primary,multi_turn_miss_param_24,miss_param,compression,C4,apca,qwen25_72b,5,0,1,1,1,1,9,2,2,13,0,multi_turn:empty_turn_model_response
confirmatory|bfcl|multi_turn_miss_param_5|qwen25_72b|C1|r0,primary,multi_turn_miss_param_5,miss_param,compression,C1,neutral,qwen25_72b,0,0,1,1,1,1,11,7,7,15,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_5|qwen25_72b|C3|r0,primary,multi_turn_miss_param_5,miss_param,compression,C3,static,qwen25_72b,0,0,1,1,1,1,15,4,4,20,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_5|qwen25_72b|C4|r0,primary,multi_turn_miss_param_5,miss_param,compression,C4,apca,qwen25_72b,0,0,1,1,1,1,11,4,4,17,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_5|qwen25_72b|C1|r1,primary,multi_turn_miss_param_5,miss_param,compression,C1,neutral,qwen25_72b,1,0,1,1,1,1,11,7,7,15,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_5|qwen25_72b|C3|r1,primary,multi_turn_miss_param_5,miss_param,compression,C3,static,qwen25_72b,1,0,1,1,1,1,15,4,4,20,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_5|qwen25_72b|C4|r1,primary,multi_turn_miss_param_5,miss_param,compression,C4,apca,qwen25_72b,1,0,1,1,1,1,11,4,4,17,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_5|qwen25_72b|C1|r2,primary,multi_turn_miss_param_5,miss_param,compression,C1,neutral,qwen25_72b,2,0,1,1,1,1,11,7,7,15,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_5|qwen25_72b|C3|r2,primary,multi_turn_miss_param_5,miss_param,compression,C3,static,qwen25_72b,2,0,1,1,1,1,15,4,4,20,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_5|qwen25_72b|C4|r2,primary,multi_turn_miss_param_5,miss_param,compression,C4,apca,qwen25_72b,2,0,1,1,1,1,11,4,4,17,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_5|qwen25_72b|C1|r3,primary,multi_turn_miss_param_5,miss_param,compression,C1,neutral,qwen25_72b,3,0,1,1,1,1,11,7,7,15,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_5|qwen25_72b|C3|r3,primary,multi_turn_miss_param_5,miss_param,compression,C3,static,qwen25_72b,3,0,1,1,1,1,15,4,4,20,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_5|qwen25_72b|C4|r3,primary,multi_turn_miss_param_5,miss_param,compression,C4,apca,qwen25_72b,3,0,1,1,1,1,11,4,4,17,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_5|qwen25_72b|C1|r4,primary,multi_turn_miss_param_5,miss_param,compression,C1,neutral,qwen25_72b,4,0,1,1,1,1,11,7,7,15,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_5|qwen25_72b|C3|r4,primary,multi_turn_miss_param_5,miss_param,compression,C3,static,qwen25_72b,4,0,1,1,1,1,15,4,4,20,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_5|qwen25_72b|C4|r4,primary,multi_turn_miss_param_5,miss_param,compression,C4,apca,qwen25_72b,4,0,1,1,1,1,11,4,4,17,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_5|qwen25_72b|C1|r5,primary,multi_turn_miss_param_5,miss_param,compression,C1,neutral,qwen25_72b,5,0,1,1,1,1,11,7,7,15,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_5|qwen25_72b|C3|r5,primary,multi_turn_miss_param_5,miss_param,compression,C3,static,qwen25_72b,5,0,1,1,1,1,15,4,4,20,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_5|qwen25_72b|C4|r5,primary,multi_turn_miss_param_5,miss_param,compression,C4,apca,qwen25_72b,5,0,1,1,1,1,11,4,4,17,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_103|qwen25_72b|C1|r0,primary,multi_turn_miss_param_103,miss_param,compression,C1,neutral,qwen25_72b,0,1,0,1,1,0,5,5,5,6,0,multi_turn:empty_turn_model_response
confirmatory|bfcl|multi_turn_miss_param_103|qwen25_72b|C3|r0,primary,multi_turn_miss_param_103,miss_param,compression,C3,static,qwen25_72b,0,1,0,1,1,0,4,4,4,6,0,multi_turn:empty_turn_model_response
confirmatory|bfcl|multi_turn_miss_param_103|qwen25_72b|C4|r0,primary,multi_turn_miss_param_103,miss_param,compression,C4,apca,qwen25_72b,0,1,0,1,1,0,5,5,5,7,0,multi_turn:empty_turn_model_response
confirmatory|bfcl|multi_turn_miss_param_103|qwen25_72b|C1|r1,primary,multi_turn_miss_param_103,miss_param,compression,C1,neutral,qwen25_72b,1,1,0,1,1,0,5,5,5,6,0,multi_turn:empty_turn_model_response
confirmatory|bfcl|multi_turn_miss_param_103|qwen25_72b|C3|r1,primary,multi_turn_miss_param_103,miss_param,compression,C3,static,qwen25_72b,1,1,0,1,1,0,4,4,4,6,0,multi_turn:empty_turn_model_response
confirmatory|bfcl|multi_turn_miss_param_103|qwen25_72b|C4|r1,primary,multi_turn_miss_param_103,miss_param,compression,C4,apca,qwen25_72b,1,1,0,1,1,0,5,5,5,7,0,multi_turn:empty_turn_model_response
confirmatory|bfcl|multi_turn_miss_param_103|qwen25_72b|C1|r2,primary,multi_turn_miss_param_103,miss_param,compression,C1,neutral,qwen25_72b,2,1,0,1,1,0,5,5,5,6,0,multi_turn:empty_turn_model_response
confirmatory|bfcl|multi_turn_miss_param_103|qwen25_72b|C3|r2,primary,multi_turn_miss_param_103,miss_param,compression,C3,static,qwen25_72b,2,1,0,1,1,0,4,4,4,6,0,multi_turn:empty_turn_model_response
confirmatory|bfcl|multi_turn_miss_param_103|qwen25_72b|C4|r2,primary,multi_turn_miss_param_103,miss_param,compression,C4,apca,qwen25_72b,2,1,0,1,1,0,5,5,5,7,0,multi_turn:empty_turn_model_response
confirmatory|bfcl|multi_turn_miss_param_103|qwen25_72b|C1|r3,primary,multi_turn_miss_param_103,miss_param,compression,C1,neutral,qwen25_72b,3,1,0,1,1,0,5,5,5,6,0,multi_turn:empty_turn_model_response
confirmatory|bfcl|multi_turn_miss_param_103|qwen25_72b|C3|r3,primary,multi_turn_miss_param_103,miss_param,compression,C3,static,qwen25_72b,3,1,0,1,1,0,4,4,4,6,0,multi_turn:empty_turn_model_response
confirmatory|bfcl|multi_turn_miss_param_103|qwen25_72b|C4|r3,primary,multi_turn_miss_param_103,miss_param,compression,C4,apca,qwen25_72b,3,1,0,1,1,0,5,5,5,7,0,multi_turn:empty_turn_model_response
confirmatory|bfcl|multi_turn_miss_param_103|qwen25_72b|C1|r4,primary,multi_turn_miss_param_103,miss_param,compression,C1,neutral,qwen25_72b,4,1,0,1,1,0,5,5,5,6,0,multi_turn:empty_turn_model_response
confirmatory|bfcl|multi_turn_miss_param_103|qwen25_72b|C3|r4,primary,multi_turn_miss_param_103,miss_param,compression,C3,static,qwen25_72b,4,1,0,1,1,0,4,4,4,6,0,multi_turn:empty_turn_model_response
confirmatory|bfcl|multi_turn_miss_param_103|qwen25_72b|C4|r4,primary,multi_turn_miss_param_103,miss_param,compression,C4,apca,qwen25_72b,4,1,0,1,1,0,5,5,5,7,0,multi_turn:empty_turn_model_response
confirmatory|bfcl|multi_turn_miss_param_103|qwen25_72b|C1|r5,primary,multi_turn_miss_param_103,miss_param,compression,C1,neutral,qwen25_72b,5,1,0,1,1,0,5,5,5,6,0,multi_turn:empty_turn_model_response
confirmatory|bfcl|multi_turn_miss_param_103|qwen25_72b|C3|r5,primary,multi_turn_miss_param_103,miss_param,compression,C3,static,qwen25_72b,5,1,0,1,1,0,4,4,4,6,0,multi_turn:empty_turn_model_response
confirmatory|bfcl|multi_turn_miss_param_103|qwen25_72b|C4|r5,primary,multi_turn_miss_param_103,miss_param,compression,C4,apca,qwen25_72b,5,1,0,1,1,0,5,5,5,7,0,multi_turn:empty_turn_model_response
confirmatory|bfcl|multi_turn_miss_param_185|qwen25_72b|C1|r0,primary,multi_turn_miss_param_185,miss_param,compression,C1,neutral,qwen25_72b,0,2,0,1,1,0,3,2,2,4,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_185|qwen25_72b|C3|r0,primary,multi_turn_miss_param_185,miss_param,compression,C3,static,qwen25_72b,0,2,0,1,1,0,4,2,2,5,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_185|qwen25_72b|C4|r0,primary,multi_turn_miss_param_185,miss_param,compression,C4,apca,qwen25_72b,0,2,0,1,1,0,4,2,2,5,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_185|qwen25_72b|C1|r1,primary,multi_turn_miss_param_185,miss_param,compression,C1,neutral,qwen25_72b,1,2,0,1,1,0,3,2,2,4,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_185|qwen25_72b|C3|r1,primary,multi_turn_miss_param_185,miss_param,compression,C3,static,qwen25_72b,1,2,0,1,1,0,4,2,2,5,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_185|qwen25_72b|C4|r1,primary,multi_turn_miss_param_185,miss_param,compression,C4,apca,qwen25_72b,1,1,0,1,1,0,3,2,2,4,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_185|qwen25_72b|C1|r2,primary,multi_turn_miss_param_185,miss_param,compression,C1,neutral,qwen25_72b,2,2,0,1,1,0,3,2,2,4,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_185|qwen25_72b|C3|r2,primary,multi_turn_miss_param_185,miss_param,compression,C3,static,qwen25_72b,2,2,0,1,1,0,4,2,2,5,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_185|qwen25_72b|C4|r2,primary,multi_turn_miss_param_185,miss_param,compression,C4,apca,qwen25_72b,2,1,0,1,1,0,3,2,2,4,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_185|qwen25_72b|C1|r3,primary,multi_turn_miss_param_185,miss_param,compression,C1,neutral,qwen25_72b,3,2,0,1,1,0,3,2,2,4,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_185|qwen25_72b|C3|r3,primary,multi_turn_miss_param_185,miss_param,compression,C3,static,qwen25_72b,3,2,0,1,1,0,4,2,2,5,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_185|qwen25_72b|C4|r3,primary,multi_turn_miss_param_185,miss_param,compression,C4,apca,qwen25_72b,3,1,0,1,1,0,3,2,2,4,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_185|qwen25_72b|C1|r4,primary,multi_turn_miss_param_185,miss_param,compression,C1,neutral,qwen25_72b,4,2,0,1,1,0,3,2,2,4,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_185|qwen25_72b|C3|r4,primary,multi_turn_miss_param_185,miss_param,compression,C3,static,qwen25_72b,4,2,0,1,1,0,4,2,2,5,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_185|qwen25_72b|C4|r4,primary,multi_turn_miss_param_185,miss_param,compression,C4,apca,qwen25_72b,4,1,0,1,1,0,3,2,2,4,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_185|qwen25_72b|C1|r5,primary,multi_turn_miss_param_185,miss_param,compression,C1,neutral,qwen25_72b,5,2,0,1,1,0,3,2,2,4,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_185|qwen25_72b|C3|r5,primary,multi_turn_miss_param_185,miss_param,compression,C3,static,qwen25_72b,5,2,0,1,1,0,4,2,2,5,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_185|qwen25_72b|C4|r5,primary,multi_turn_miss_param_185,miss_param,compression,C4,apca,qwen25_72b,5,1,0,1,1,0,3,2,2,4,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_156|qwen25_72b|C1|r0,primary,multi_turn_miss_param_156,miss_param,compression,C1,neutral,qwen25_72b,0,6,0,1,1,0,1,1,1,4,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_156|qwen25_72b|C3|r0,primary,multi_turn_miss_param_156,miss_param,compression,C3,static,qwen25_72b,0,4,0,1,1,0,5,3,3,10,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_156|qwen25_72b|C4|r0,primary,multi_turn_miss_param_156,miss_param,compression,C4,apca,qwen25_72b,0,6,0,1,1,0,3,5,3,8,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_156|qwen25_72b|C1|r1,primary,multi_turn_miss_param_156,miss_param,compression,C1,neutral,qwen25_72b,1,6,0,1,1,0,1,1,1,4,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_156|qwen25_72b|C3|r1,primary,multi_turn_miss_param_156,miss_param,compression,C3,static,qwen25_72b,1,4,0,1,1,0,5,3,3,10,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_156|qwen25_72b|C4|r1,primary,multi_turn_miss_param_156,miss_param,compression,C4,apca,qwen25_72b,1,6,0,1,1,0,3,5,3,8,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_156|qwen25_72b|C1|r2,primary,multi_turn_miss_param_156,miss_param,compression,C1,neutral,qwen25_72b,2,6,0,1,1,0,1,1,1,4,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_156|qwen25_72b|C3|r2,primary,multi_turn_miss_param_156,miss_param,compression,C3,static,qwen25_72b,2,4,0,1,1,0,5,3,3,10,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_156|qwen25_72b|C4|r2,primary,multi_turn_miss_param_156,miss_param,compression,C4,apca,qwen25_72b,2,6,0,1,1,0,3,5,3,8,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_156|qwen25_72b|C1|r3,primary,multi_turn_miss_param_156,miss_param,compression,C1,neutral,qwen25_72b,3,6,0,1,1,0,1,1,1,4,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_156|qwen25_72b|C3|r3,primary,multi_turn_miss_param_156,miss_param,compression,C3,static,qwen25_72b,3,4,0,1,1,0,5,3,3,10,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_156|qwen25_72b|C4|r3,primary,multi_turn_miss_param_156,miss_param,compression,C4,apca,qwen25_72b,3,6,0,1,1,0,3,5,3,8,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_156|qwen25_72b|C1|r4,primary,multi_turn_miss_param_156,miss_param,compression,C1,neutral,qwen25_72b,4,6,0,1,1,0,1,1,1,4,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_156|qwen25_72b|C3|r4,primary,multi_turn_miss_param_156,miss_param,compression,C3,static,qwen25_72b,4,4,0,1,1,0,5,3,3,10,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_156|qwen25_72b|C4|r4,primary,multi_turn_miss_param_156,miss_param,compression,C4,apca,qwen25_72b,4,6,0,1,1,0,3,5,3,8,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_156|qwen25_72b|C1|r5,primary,multi_turn_miss_param_156,miss_param,compression,C1,neutral,qwen25_72b,5,6,0,1,1,0,1,1,1,4,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_156|qwen25_72b|C3|r5,primary,multi_turn_miss_param_156,miss_param,compression,C3,static,qwen25_72b,5,4,0,1,1,0,5,3,3,10,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_156|qwen25_72b|C4|r5,primary,multi_turn_miss_param_156,miss_param,compression,C4,apca,qwen25_72b,5,6,0,1,1,0,3,5,3,8,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_173|qwen25_72b|C1|r0,primary,multi_turn_miss_param_173,miss_param,compression,C1,neutral,qwen25_72b,0,4,0,1,1,0,3,3,3,4,0,multi_turn:empty_turn_model_response
confirmatory|bfcl|multi_turn_miss_param_173|qwen25_72b|C3|r0,primary,multi_turn_miss_param_173,miss_param,compression,C3,static,qwen25_72b,0,5,0,1,1,0,4,4,4,5,0,multi_turn:empty_turn_model_response
confirmatory|bfcl|multi_turn_miss_param_173|qwen25_72b|C4|r0,primary,multi_turn_miss_param_173,miss_param,compression,C4,apca,qwen25_72b,0,1,0,1,1,0,3,3,3,5,0,multi_turn:empty_turn_model_response
confirmatory|bfcl|multi_turn_miss_param_173|qwen25_72b|C1|r1,primary,multi_turn_miss_param_173,miss_param,compression,C1,neutral,qwen25_72b,1,5,0,1,1,0,3,3,3,4,0,multi_turn:empty_turn_model_response
confirmatory|bfcl|multi_turn_miss_param_173|qwen25_72b|C3|r1,primary,multi_turn_miss_param_173,miss_param,compression,C3,static,qwen25_72b,1,5,0,1,1,0,6,4,4,7,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_173|qwen25_72b|C4|r1,primary,multi_turn_miss_param_173,miss_param,compression,C4,apca,qwen25_72b,1,1,0,1,1,0,3,3,3,5,0,multi_turn:empty_turn_model_response
confirmatory|bfcl|multi_turn_miss_param_173|qwen25_72b|C1|r2,primary,multi_turn_miss_param_173,miss_param,compression,C1,neutral,qwen25_72b,2,5,0,1,1,0,3,3,3,4,0,multi_turn:empty_turn_model_response
confirmatory|bfcl|multi_turn_miss_param_173|qwen25_72b|C3|r2,primary,multi_turn_miss_param_173,miss_param,compression,C3,static,qwen25_72b,2,5,0,1,1,0,6,4,4,7,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_173|qwen25_72b|C4|r2,primary,multi_turn_miss_param_173,miss_param,compression,C4,apca,qwen25_72b,2,1,0,1,1,0,3,3,3,5,0,multi_turn:empty_turn_model_response
confirmatory|bfcl|multi_turn_miss_param_173|qwen25_72b|C1|r3,primary,multi_turn_miss_param_173,miss_param,compression,C1,neutral,qwen25_72b,3,5,0,1,1,0,3,3,3,4,0,multi_turn:empty_turn_model_response
confirmatory|bfcl|multi_turn_miss_param_173|qwen25_72b|C3|r3,primary,multi_turn_miss_param_173,miss_param,compression,C3,static,qwen25_72b,3,5,0,1,1,0,6,4,4,7,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_173|qwen25_72b|C4|r3,primary,multi_turn_miss_param_173,miss_param,compression,C4,apca,qwen25_72b,3,1,0,1,1,0,3,3,3,5,0,multi_turn:empty_turn_model_response
confirmatory|bfcl|multi_turn_miss_param_173|qwen25_72b|C1|r4,primary,multi_turn_miss_param_173,miss_param,compression,C1,neutral,qwen25_72b,4,5,0,1,1,0,3,3,3,4,0,multi_turn:empty_turn_model_response
confirmatory|bfcl|multi_turn_miss_param_173|qwen25_72b|C3|r4,primary,multi_turn_miss_param_173,miss_param,compression,C3,static,qwen25_72b,4,5,0,1,1,0,6,4,4,7,0,multi_turn:instance_state_mismatch
